,organization,organizationId,issueId,totNbrOfComments,nbrOfComments
12088,cloudera,6.0,23599.0,22.0,8.0
12089,cloudera,6.0,23603.0,23.0,1.0
12090,cloudera,6.0,23604.0,17.0,4.0
12091,cloudera,6.0,23605.0,3.0,1.0
12092,cloudera,6.0,23608.0,15.0,5.0
12093,cloudera,6.0,23609.0,27.0,1.0
12094,cloudera,6.0,23615.0,7.0,1.0
12095,cloudera,6.0,23617.0,41.0,13.0
12096,cloudera,6.0,23618.0,19.0,3.0
12097,cloudera,6.0,23620.0,19.0,8.0
12098,cloudera,6.0,23621.0,21.0,10.0
12099,cloudera,6.0,23622.0,20.0,2.0
12100,cloudera,6.0,23623.0,16.0,7.0
12101,cloudera,6.0,23626.0,26.0,8.0
12102,cloudera,6.0,23629.0,21.0,2.0
12103,cloudera,6.0,23630.0,4.0,2.0
12104,cloudera,6.0,23631.0,35.0,14.0
12105,cloudera,6.0,23632.0,14.0,3.0
12106,cloudera,6.0,23633.0,38.0,5.0
12107,cloudera,6.0,23635.0,12.0,3.0
12108,cloudera,6.0,23638.0,17.0,3.0
12109,cloudera,6.0,23639.0,17.0,4.0
12110,cloudera,6.0,23642.0,23.0,6.0
12111,cloudera,6.0,23643.0,4.0,1.0
12112,cloudera,6.0,23644.0,12.0,2.0
12113,cloudera,6.0,23647.0,2.0,1.0
12114,cloudera,6.0,23650.0,20.0,5.0
12115,cloudera,6.0,23660.0,19.0,2.0
12116,cloudera,6.0,23662.0,20.0,1.0
12117,cloudera,6.0,23664.0,38.0,14.0
12118,cloudera,6.0,23666.0,3.0,1.0
12119,cloudera,6.0,23667.0,8.0,3.0
12120,cloudera,6.0,23668.0,22.0,6.0
12121,cloudera,6.0,23672.0,13.0,5.0
12122,cloudera,6.0,23679.0,6.0,2.0
12123,cloudera,6.0,23680.0,15.0,3.0
12124,cloudera,6.0,23684.0,5.0,1.0
12125,cloudera,6.0,23685.0,42.0,23.0
12126,cloudera,6.0,23690.0,11.0,4.0
12127,cloudera,6.0,23693.0,15.0,8.0
12128,cloudera,6.0,23698.0,14.0,3.0
12129,cloudera,6.0,23701.0,11.0,1.0
12130,cloudera,6.0,23709.0,8.0,1.0
12131,cloudera,6.0,23711.0,10.0,2.0
12132,cloudera,6.0,23717.0,12.0,2.0
12133,cloudera,6.0,23719.0,37.0,20.0
12134,cloudera,6.0,23721.0,20.0,5.0
12135,cloudera,6.0,23723.0,19.0,5.0
12136,cloudera,6.0,23728.0,6.0,3.0
12137,cloudera,6.0,23738.0,14.0,2.0
12138,cloudera,6.0,23740.0,16.0,4.0
12139,cloudera,6.0,23743.0,2.0,1.0
12140,cloudera,6.0,23749.0,23.0,10.0
12141,cloudera,6.0,23750.0,20.0,4.0
12142,cloudera,6.0,23751.0,15.0,7.0
12143,cloudera,6.0,23752.0,30.0,18.0
12144,cloudera,6.0,23753.0,18.0,8.0
12145,cloudera,6.0,23754.0,23.0,8.0
12146,cloudera,6.0,23757.0,28.0,11.0
12147,cloudera,6.0,23761.0,28.0,1.0
12148,cloudera,6.0,23767.0,14.0,2.0
12149,cloudera,6.0,23781.0,56.0,7.0
12150,cloudera,6.0,23782.0,67.0,26.0
12151,cloudera,6.0,23784.0,34.0,2.0
12152,cloudera,6.0,23785.0,56.0,11.0
12153,cloudera,6.0,23786.0,25.0,13.0
12154,cloudera,6.0,23792.0,26.0,13.0
12155,cloudera,6.0,23793.0,5.0,3.0
12156,cloudera,6.0,23794.0,6.0,5.0
12157,cloudera,6.0,23795.0,15.0,10.0
12158,cloudera,6.0,23796.0,2.0,1.0
12159,cloudera,6.0,23798.0,2.0,1.0
12160,cloudera,6.0,23799.0,1.0,1.0
12161,cloudera,6.0,23806.0,2.0,1.0
12162,cloudera,6.0,23807.0,50.0,14.0
12163,cloudera,6.0,23809.0,41.0,15.0
12164,cloudera,6.0,23810.0,31.0,7.0
12165,cloudera,6.0,23813.0,40.0,2.0
12166,cloudera,6.0,23817.0,17.0,1.0
12167,cloudera,6.0,23818.0,46.0,7.0
12168,cloudera,6.0,23819.0,11.0,2.0
12169,cloudera,6.0,23821.0,23.0,4.0
12170,cloudera,6.0,23827.0,36.0,20.0
12171,cloudera,6.0,23828.0,23.0,4.0
12172,cloudera,6.0,23832.0,18.0,5.0
12173,cloudera,6.0,23834.0,52.0,18.0
12174,cloudera,6.0,23837.0,21.0,8.0
12175,cloudera,6.0,23838.0,5.0,2.0
12176,cloudera,6.0,23841.0,8.0,5.0
12177,cloudera,6.0,23852.0,9.0,1.0
12178,cloudera,6.0,23854.0,27.0,4.0
12179,cloudera,6.0,23855.0,22.0,13.0
12180,cloudera,6.0,23856.0,7.0,4.0
12181,cloudera,6.0,23860.0,18.0,6.0
12182,cloudera,6.0,23862.0,27.0,9.0
12183,cloudera,6.0,23866.0,4.0,3.0
12184,cloudera,6.0,23869.0,33.0,1.0
12185,cloudera,6.0,23872.0,14.0,1.0
12186,cloudera,6.0,23873.0,10.0,1.0
12187,cloudera,6.0,23874.0,20.0,9.0
12188,cloudera,6.0,23875.0,35.0,17.0
12189,cloudera,6.0,23880.0,9.0,4.0
12190,cloudera,6.0,23886.0,26.0,12.0
12191,cloudera,6.0,23889.0,5.0,1.0
12192,cloudera,6.0,23890.0,1.0,1.0
12193,cloudera,6.0,23891.0,12.0,4.0
12194,cloudera,6.0,23892.0,12.0,4.0
12195,cloudera,6.0,23896.0,3.0,1.0
12196,cloudera,6.0,23897.0,26.0,5.0
12197,cloudera,6.0,23900.0,17.0,7.0
12198,cloudera,6.0,23902.0,20.0,2.0
12199,cloudera,6.0,23903.0,34.0,3.0
12200,cloudera,6.0,23910.0,18.0,2.0
12201,cloudera,6.0,23914.0,3.0,2.0
12202,cloudera,6.0,23915.0,42.0,4.0
12203,cloudera,6.0,23916.0,23.0,12.0
12204,cloudera,6.0,23917.0,23.0,5.0
12205,cloudera,6.0,23924.0,4.0,2.0
12206,cloudera,6.0,23930.0,10.0,1.0
12207,cloudera,6.0,23931.0,34.0,16.0
12208,cloudera,6.0,23932.0,3.0,1.0
12209,cloudera,6.0,23937.0,3.0,1.0
12210,cloudera,6.0,23938.0,15.0,3.0
12211,cloudera,6.0,23939.0,16.0,3.0
12212,cloudera,6.0,23940.0,12.0,2.0
12213,cloudera,6.0,23941.0,16.0,1.0
12214,cloudera,6.0,23944.0,17.0,3.0
12215,cloudera,6.0,23950.0,11.0,4.0
12216,cloudera,6.0,23952.0,1.0,1.0
12217,cloudera,6.0,23953.0,7.0,2.0
12218,cloudera,6.0,23954.0,6.0,3.0
12219,cloudera,6.0,23958.0,14.0,3.0
12220,cloudera,6.0,23959.0,9.0,3.0
12221,cloudera,6.0,23965.0,18.0,4.0
12222,cloudera,6.0,23966.0,43.0,1.0
12223,cloudera,6.0,23969.0,20.0,9.0
12224,cloudera,6.0,23970.0,47.0,17.0
12225,cloudera,6.0,23977.0,10.0,2.0
12226,cloudera,6.0,23986.0,17.0,2.0
12227,cloudera,6.0,23991.0,2.0,2.0
12228,cloudera,6.0,23993.0,5.0,1.0
12229,cloudera,6.0,23994.0,4.0,1.0
12230,cloudera,6.0,23995.0,27.0,9.0
12231,cloudera,6.0,23997.0,4.0,4.0
12232,cloudera,6.0,23998.0,28.0,13.0
12233,cloudera,6.0,23999.0,26.0,1.0
12234,cloudera,6.0,24000.0,3.0,1.0
12235,cloudera,6.0,24001.0,4.0,1.0
12236,cloudera,6.0,24002.0,41.0,9.0
12237,cloudera,6.0,24011.0,11.0,2.0
12238,cloudera,6.0,24014.0,11.0,3.0
12239,cloudera,6.0,24016.0,12.0,4.0
12240,cloudera,6.0,24024.0,22.0,5.0
12241,cloudera,6.0,24027.0,14.0,5.0
12242,cloudera,6.0,24037.0,45.0,3.0
12243,cloudera,6.0,24038.0,18.0,7.0
12244,cloudera,6.0,24039.0,12.0,4.0
12245,cloudera,6.0,24040.0,4.0,1.0
12246,cloudera,6.0,24041.0,16.0,1.0
12247,cloudera,6.0,24044.0,6.0,1.0
12248,cloudera,6.0,24052.0,30.0,3.0
12249,cloudera,6.0,24053.0,45.0,2.0
12250,cloudera,6.0,24063.0,16.0,3.0
12251,cloudera,6.0,24064.0,7.0,1.0
12252,cloudera,6.0,24067.0,12.0,2.0
12253,cloudera,6.0,24074.0,28.0,5.0
12254,cloudera,6.0,24076.0,10.0,1.0
12255,cloudera,6.0,24077.0,7.0,2.0
12256,cloudera,6.0,24080.0,37.0,13.0
12257,cloudera,6.0,24081.0,4.0,1.0
12258,cloudera,6.0,24090.0,13.0,4.0
12259,cloudera,6.0,24091.0,15.0,3.0
12260,cloudera,6.0,24093.0,7.0,3.0
12261,cloudera,6.0,24094.0,4.0,2.0
12262,cloudera,6.0,24095.0,5.0,3.0
12263,cloudera,6.0,24097.0,7.0,2.0
12264,cloudera,6.0,24098.0,3.0,1.0
12265,cloudera,6.0,24099.0,14.0,8.0
12266,cloudera,6.0,24101.0,23.0,12.0
12267,cloudera,6.0,24104.0,6.0,4.0
12268,cloudera,6.0,24106.0,13.0,5.0
12269,cloudera,6.0,24109.0,5.0,2.0
12270,cloudera,6.0,24110.0,9.0,5.0
12271,cloudera,6.0,24114.0,10.0,8.0
12272,cloudera,6.0,24120.0,4.0,1.0
12273,cloudera,6.0,24121.0,2.0,2.0
12274,cloudera,6.0,24124.0,8.0,1.0
12275,cloudera,6.0,24128.0,20.0,6.0
12276,cloudera,6.0,24129.0,12.0,2.0
12277,cloudera,6.0,24137.0,19.0,4.0
12278,cloudera,6.0,24141.0,17.0,2.0
12279,cloudera,6.0,24142.0,30.0,1.0
12280,cloudera,6.0,24144.0,2.0,1.0
12281,cloudera,6.0,24155.0,12.0,3.0
12282,cloudera,6.0,24163.0,34.0,3.0
12283,cloudera,6.0,24167.0,3.0,1.0
12284,cloudera,6.0,24169.0,26.0,14.0
12285,cloudera,6.0,24170.0,14.0,4.0
12286,cloudera,6.0,24174.0,27.0,15.0
12287,cloudera,6.0,24175.0,16.0,6.0
12288,cloudera,6.0,24177.0,5.0,2.0
12289,cloudera,6.0,24181.0,4.0,2.0
12290,cloudera,6.0,24186.0,34.0,9.0
12291,cloudera,6.0,24188.0,12.0,4.0
12292,cloudera,6.0,24196.0,16.0,3.0
12293,cloudera,6.0,24198.0,9.0,5.0
12294,cloudera,6.0,24199.0,14.0,4.0
12295,cloudera,6.0,24203.0,32.0,1.0
12296,cloudera,6.0,24208.0,15.0,8.0
12297,cloudera,6.0,24209.0,2.0,1.0
12298,cloudera,6.0,24223.0,8.0,3.0
12299,cloudera,6.0,24224.0,6.0,1.0
12300,cloudera,6.0,24225.0,45.0,4.0
12301,cloudera,6.0,24229.0,17.0,3.0
12302,cloudera,6.0,24230.0,16.0,1.0
12303,cloudera,6.0,24231.0,23.0,7.0
12304,cloudera,6.0,24234.0,18.0,2.0
12305,cloudera,6.0,24236.0,13.0,5.0
12306,cloudera,6.0,24237.0,42.0,14.0
12307,cloudera,6.0,24239.0,4.0,2.0
12308,cloudera,6.0,24242.0,5.0,1.0
12309,cloudera,6.0,24244.0,20.0,10.0
12310,cloudera,6.0,24246.0,7.0,3.0
12311,cloudera,6.0,24247.0,12.0,1.0
12312,cloudera,6.0,24250.0,5.0,2.0
12313,cloudera,6.0,24256.0,21.0,2.0
12314,cloudera,6.0,24259.0,4.0,1.0
12315,cloudera,6.0,24260.0,27.0,2.0
12316,cloudera,6.0,24262.0,10.0,7.0
12317,cloudera,6.0,24265.0,10.0,2.0
12318,cloudera,6.0,24269.0,20.0,4.0
12319,cloudera,6.0,24271.0,37.0,3.0
12320,cloudera,6.0,24274.0,5.0,2.0
12321,cloudera,6.0,24275.0,8.0,2.0
12322,cloudera,6.0,24279.0,24.0,13.0
12323,cloudera,6.0,24284.0,13.0,1.0
12324,cloudera,6.0,24287.0,10.0,7.0
12325,cloudera,6.0,24289.0,22.0,6.0
12326,cloudera,6.0,24290.0,6.0,2.0
12327,cloudera,6.0,24295.0,9.0,3.0
12328,cloudera,6.0,24300.0,3.0,1.0
12329,cloudera,6.0,24308.0,2.0,1.0
12330,cloudera,6.0,24309.0,26.0,3.0
12331,cloudera,6.0,24312.0,3.0,2.0
12332,cloudera,6.0,24314.0,5.0,1.0
12333,cloudera,6.0,24315.0,12.0,4.0
12334,cloudera,6.0,24320.0,15.0,6.0
12335,cloudera,6.0,24321.0,2.0,1.0
12336,cloudera,6.0,24325.0,14.0,6.0
12337,cloudera,6.0,24343.0,23.0,3.0
12338,cloudera,6.0,24347.0,20.0,4.0
12339,cloudera,6.0,24348.0,5.0,2.0
12340,cloudera,6.0,24351.0,4.0,1.0
12341,cloudera,6.0,24356.0,10.0,1.0
12342,cloudera,6.0,24360.0,10.0,4.0
12343,cloudera,6.0,24370.0,4.0,2.0
12344,cloudera,6.0,24371.0,18.0,4.0
12345,cloudera,6.0,24373.0,9.0,1.0
12346,cloudera,6.0,24378.0,10.0,2.0
12347,cloudera,6.0,24379.0,6.0,1.0
12348,cloudera,6.0,24386.0,72.0,34.0
12349,cloudera,6.0,24388.0,8.0,1.0
12350,cloudera,6.0,24391.0,29.0,4.0
12351,cloudera,6.0,24396.0,24.0,7.0
12352,cloudera,6.0,24397.0,1.0,1.0
12353,cloudera,6.0,24398.0,2.0,1.0
12354,cloudera,6.0,24399.0,18.0,4.0
12355,cloudera,6.0,24402.0,19.0,1.0
12356,cloudera,6.0,24403.0,14.0,6.0
12357,cloudera,6.0,24404.0,32.0,10.0
12358,cloudera,6.0,24405.0,30.0,15.0
12359,cloudera,6.0,24409.0,27.0,10.0
12360,cloudera,6.0,24411.0,5.0,2.0
12361,cloudera,6.0,24412.0,19.0,3.0
12362,cloudera,6.0,24417.0,7.0,3.0
12363,cloudera,6.0,24420.0,15.0,6.0
12364,cloudera,6.0,24423.0,9.0,1.0
12365,cloudera,6.0,24431.0,28.0,3.0
12366,cloudera,6.0,24432.0,10.0,2.0
12367,cloudera,6.0,24433.0,11.0,2.0
12368,cloudera,6.0,24436.0,10.0,2.0
12369,cloudera,6.0,24437.0,4.0,3.0
12370,cloudera,6.0,24439.0,1.0,1.0
12371,cloudera,6.0,24440.0,12.0,3.0
12372,cloudera,6.0,24452.0,13.0,5.0
12373,cloudera,6.0,24453.0,18.0,6.0
12374,cloudera,6.0,24459.0,11.0,1.0
12375,cloudera,6.0,24461.0,1.0,1.0
12376,cloudera,6.0,24474.0,17.0,6.0
12377,cloudera,6.0,24475.0,41.0,20.0
12378,cloudera,6.0,24478.0,17.0,4.0
12379,cloudera,6.0,24485.0,8.0,2.0
12380,cloudera,6.0,24487.0,12.0,2.0
12381,cloudera,6.0,24492.0,11.0,3.0
12382,cloudera,6.0,24493.0,3.0,1.0
12383,cloudera,6.0,24494.0,11.0,2.0
12384,cloudera,6.0,24500.0,21.0,9.0
12385,cloudera,6.0,24504.0,41.0,3.0
12386,cloudera,6.0,24514.0,12.0,1.0
12387,cloudera,6.0,24516.0,13.0,5.0
12388,cloudera,6.0,24526.0,28.0,11.0
12389,cloudera,6.0,24530.0,21.0,6.0
12390,cloudera,6.0,24531.0,1.0,1.0
12391,cloudera,6.0,24532.0,14.0,8.0
12392,cloudera,6.0,24537.0,3.0,1.0
12393,cloudera,6.0,24545.0,12.0,4.0
12394,cloudera,6.0,24546.0,17.0,2.0
12395,cloudera,6.0,24550.0,1.0,1.0
12396,cloudera,6.0,24551.0,14.0,6.0
12397,cloudera,6.0,24553.0,14.0,3.0
12398,cloudera,6.0,24554.0,22.0,6.0
12399,cloudera,6.0,24555.0,9.0,4.0
12400,cloudera,6.0,24557.0,11.0,3.0
12401,cloudera,6.0,24558.0,26.0,1.0
12402,cloudera,6.0,24559.0,11.0,2.0
12403,cloudera,6.0,24563.0,2.0,1.0
12404,cloudera,6.0,24564.0,14.0,5.0
12405,cloudera,6.0,24565.0,6.0,4.0
12406,cloudera,6.0,24573.0,6.0,4.0
12407,cloudera,6.0,24576.0,11.0,7.0
12408,cloudera,6.0,24579.0,8.0,2.0
12409,cloudera,6.0,24588.0,31.0,3.0
12410,cloudera,6.0,24601.0,2.0,2.0
12411,cloudera,6.0,24602.0,16.0,4.0
12412,cloudera,6.0,24605.0,11.0,2.0
12413,cloudera,6.0,24615.0,5.0,3.0
12414,cloudera,6.0,24619.0,14.0,2.0
12415,cloudera,6.0,24623.0,4.0,1.0
12416,cloudera,6.0,24634.0,6.0,1.0
12417,cloudera,6.0,24635.0,30.0,3.0
12418,cloudera,6.0,24642.0,41.0,19.0
12419,cloudera,6.0,24655.0,4.0,2.0
12420,cloudera,6.0,24657.0,20.0,3.0
12421,cloudera,6.0,24663.0,11.0,3.0
12422,cloudera,6.0,24664.0,14.0,1.0
12423,cloudera,6.0,24666.0,2.0,1.0
12424,cloudera,6.0,24670.0,9.0,2.0
12425,cloudera,6.0,24674.0,5.0,1.0
12426,cloudera,6.0,24689.0,9.0,6.0
12427,cloudera,6.0,24694.0,11.0,5.0
12428,cloudera,6.0,24698.0,9.0,5.0
12429,cloudera,6.0,24704.0,4.0,1.0
12430,cloudera,6.0,24710.0,2.0,1.0
12431,cloudera,6.0,24712.0,18.0,4.0
12432,cloudera,6.0,24717.0,2.0,1.0
12433,cloudera,6.0,24723.0,3.0,1.0
12434,cloudera,6.0,24724.0,11.0,2.0
12435,cloudera,6.0,24725.0,19.0,8.0
12436,cloudera,6.0,24735.0,9.0,4.0
12437,cloudera,6.0,24743.0,26.0,11.0
12438,cloudera,6.0,24747.0,35.0,18.0
12439,cloudera,6.0,24751.0,9.0,1.0
12440,cloudera,6.0,24755.0,1.0,1.0
12441,cloudera,6.0,24758.0,55.0,6.0
12442,cloudera,6.0,24765.0,19.0,3.0
12443,cloudera,6.0,24776.0,76.0,2.0
12444,cloudera,6.0,24782.0,7.0,3.0
12445,cloudera,6.0,24784.0,37.0,2.0
12446,cloudera,6.0,24795.0,31.0,13.0
12447,cloudera,6.0,24796.0,16.0,1.0
12448,cloudera,6.0,24801.0,10.0,1.0
12449,cloudera,6.0,24812.0,20.0,1.0
12450,cloudera,6.0,24813.0,23.0,2.0
12451,cloudera,6.0,24814.0,7.0,1.0
12452,cloudera,6.0,24818.0,39.0,1.0
12453,cloudera,6.0,24819.0,4.0,1.0
12454,cloudera,6.0,24824.0,25.0,2.0
12455,cloudera,6.0,24825.0,22.0,4.0
12456,cloudera,6.0,24828.0,30.0,15.0
12457,cloudera,6.0,24829.0,6.0,3.0
12458,cloudera,6.0,24831.0,24.0,4.0
12459,cloudera,6.0,24835.0,49.0,3.0
12460,cloudera,6.0,24836.0,25.0,1.0
12461,cloudera,6.0,24838.0,106.0,15.0
12462,cloudera,6.0,24840.0,84.0,14.0
12463,cloudera,6.0,24841.0,25.0,9.0
12464,cloudera,6.0,24843.0,47.0,4.0
12465,cloudera,6.0,24845.0,27.0,1.0
12466,cloudera,6.0,24848.0,3.0,1.0
12467,cloudera,6.0,24854.0,21.0,1.0
12468,cloudera,6.0,24855.0,20.0,1.0
12469,cloudera,6.0,24856.0,29.0,7.0
12470,cloudera,6.0,24857.0,2.0,1.0
12471,cloudera,6.0,24859.0,4.0,3.0
12472,cloudera,6.0,24860.0,6.0,2.0
12473,cloudera,6.0,24863.0,19.0,11.0
12474,cloudera,6.0,24865.0,4.0,4.0
12475,cloudera,6.0,24868.0,28.0,5.0
12476,cloudera,6.0,24869.0,7.0,3.0
12477,cloudera,6.0,24870.0,3.0,2.0
12478,cloudera,6.0,24871.0,20.0,1.0
12479,cloudera,6.0,24872.0,21.0,10.0
12480,cloudera,6.0,24873.0,4.0,2.0
12481,cloudera,6.0,24876.0,1.0,1.0
12482,cloudera,6.0,24877.0,6.0,3.0
12483,cloudera,6.0,24886.0,7.0,3.0
12484,cloudera,6.0,24890.0,68.0,16.0
12485,cloudera,6.0,24894.0,8.0,5.0
12486,cloudera,6.0,24895.0,9.0,1.0
12487,cloudera,6.0,24898.0,2.0,1.0
12488,cloudera,6.0,24902.0,2.0,1.0
12489,cloudera,6.0,24906.0,22.0,2.0
12490,cloudera,6.0,24907.0,18.0,3.0
12491,cloudera,6.0,24910.0,6.0,4.0
12492,cloudera,6.0,24911.0,46.0,9.0
12493,cloudera,6.0,24920.0,2.0,1.0
12494,cloudera,6.0,24922.0,1.0,1.0
12495,cloudera,6.0,24924.0,9.0,3.0
12496,cloudera,6.0,24930.0,2.0,1.0
12497,cloudera,6.0,24931.0,20.0,7.0
12498,cloudera,6.0,24933.0,11.0,1.0
12499,cloudera,6.0,24935.0,51.0,10.0
12500,cloudera,6.0,24939.0,30.0,9.0
12501,cloudera,6.0,24940.0,8.0,3.0
12502,cloudera,6.0,24941.0,7.0,2.0
12503,cloudera,6.0,24947.0,7.0,2.0
12504,cloudera,6.0,24948.0,10.0,3.0
12505,cloudera,6.0,24950.0,25.0,7.0
12506,cloudera,6.0,24951.0,11.0,4.0
12507,cloudera,6.0,24955.0,7.0,4.0
12508,cloudera,6.0,24959.0,50.0,2.0
12509,cloudera,6.0,24961.0,13.0,7.0
12510,cloudera,6.0,24962.0,9.0,3.0
12511,cloudera,6.0,24971.0,13.0,2.0
12512,cloudera,6.0,24975.0,15.0,6.0
12513,cloudera,6.0,24978.0,13.0,5.0
12514,cloudera,6.0,24998.0,7.0,2.0
12515,cloudera,6.0,25002.0,3.0,1.0
12516,cloudera,6.0,25004.0,1.0,1.0
12517,cloudera,6.0,25005.0,4.0,1.0
12518,cloudera,6.0,25008.0,1.0,1.0
12519,cloudera,6.0,25012.0,28.0,3.0
12520,cloudera,6.0,25013.0,31.0,6.0
12521,cloudera,6.0,25014.0,15.0,1.0
12522,cloudera,6.0,25019.0,7.0,3.0
12523,cloudera,6.0,25027.0,9.0,3.0
12524,cloudera,6.0,25028.0,17.0,5.0
12525,cloudera,6.0,25029.0,14.0,6.0
12526,cloudera,6.0,25030.0,10.0,2.0
12527,cloudera,6.0,25031.0,4.0,2.0
12528,cloudera,6.0,25033.0,5.0,4.0
12529,cloudera,6.0,25034.0,16.0,7.0
12530,cloudera,6.0,25040.0,4.0,1.0
12531,cloudera,6.0,25044.0,8.0,2.0
12532,cloudera,6.0,25045.0,11.0,1.0
12533,cloudera,6.0,25046.0,2.0,1.0
12534,cloudera,6.0,25050.0,12.0,5.0
12535,cloudera,6.0,25051.0,14.0,3.0
12536,cloudera,6.0,25053.0,7.0,2.0
12537,cloudera,6.0,25054.0,11.0,4.0
12538,cloudera,6.0,25055.0,7.0,2.0
12539,cloudera,6.0,25057.0,11.0,2.0
12540,cloudera,6.0,25059.0,9.0,4.0
12541,cloudera,6.0,25060.0,7.0,2.0
12542,cloudera,6.0,25062.0,8.0,4.0
12543,cloudera,6.0,25063.0,8.0,2.0
12544,cloudera,6.0,25066.0,5.0,3.0
12545,cloudera,6.0,25069.0,43.0,7.0
12546,cloudera,6.0,25070.0,7.0,2.0
12547,cloudera,6.0,25071.0,11.0,3.0
12548,cloudera,6.0,25072.0,13.0,5.0
12549,cloudera,6.0,25078.0,31.0,9.0
12550,cloudera,6.0,25080.0,16.0,2.0
12551,cloudera,6.0,25082.0,13.0,7.0
12552,cloudera,6.0,25085.0,82.0,3.0
12553,cloudera,6.0,25088.0,14.0,3.0
12554,cloudera,6.0,25089.0,4.0,1.0
12555,cloudera,6.0,25090.0,19.0,6.0
12556,cloudera,6.0,25094.0,7.0,2.0
12557,cloudera,6.0,25095.0,7.0,2.0
12558,cloudera,6.0,25096.0,16.0,3.0
12559,cloudera,6.0,25097.0,28.0,17.0
12560,cloudera,6.0,25098.0,2.0,1.0
12561,cloudera,6.0,25099.0,9.0,3.0
12562,cloudera,6.0,25100.0,25.0,6.0
12563,cloudera,6.0,25104.0,46.0,25.0
12564,cloudera,6.0,25112.0,12.0,6.0
12565,cloudera,6.0,25119.0,3.0,1.0
12566,cloudera,6.0,25125.0,2.0,2.0
12567,cloudera,6.0,25128.0,90.0,30.0
12568,cloudera,6.0,25129.0,1.0,1.0
12569,cloudera,6.0,25130.0,2.0,1.0
12570,cloudera,6.0,25134.0,25.0,11.0
12571,cloudera,6.0,25138.0,3.0,1.0
12572,cloudera,6.0,25143.0,3.0,2.0
12573,cloudera,6.0,25145.0,18.0,8.0
12574,cloudera,6.0,25148.0,17.0,1.0
12575,cloudera,6.0,25150.0,26.0,5.0
12576,cloudera,6.0,25153.0,1.0,1.0
12577,cloudera,6.0,25156.0,8.0,2.0
12578,cloudera,6.0,25158.0,19.0,1.0
12579,cloudera,6.0,25159.0,18.0,11.0
12580,cloudera,6.0,25169.0,16.0,2.0
12581,cloudera,6.0,25175.0,93.0,46.0
12582,cloudera,6.0,25177.0,2.0,1.0
12583,cloudera,6.0,25182.0,5.0,1.0
12584,cloudera,6.0,25185.0,3.0,1.0
12585,cloudera,6.0,25187.0,79.0,26.0
12586,cloudera,6.0,25189.0,159.0,14.0
12587,cloudera,6.0,25191.0,1.0,1.0
12588,cloudera,6.0,25193.0,25.0,3.0
12589,cloudera,6.0,25194.0,49.0,4.0
12590,cloudera,6.0,25195.0,23.0,7.0
12591,cloudera,6.0,25197.0,3.0,1.0
12592,cloudera,6.0,25201.0,2.0,1.0
12593,cloudera,6.0,25202.0,7.0,1.0
12594,cloudera,6.0,25205.0,23.0,5.0
12595,cloudera,6.0,25213.0,3.0,3.0
12596,cloudera,6.0,25214.0,1.0,1.0
12597,cloudera,6.0,25221.0,18.0,9.0
12598,cloudera,6.0,25228.0,8.0,3.0
12599,cloudera,6.0,25229.0,20.0,9.0
12600,cloudera,6.0,25231.0,5.0,3.0
12601,cloudera,6.0,25232.0,10.0,4.0
12602,cloudera,6.0,25234.0,8.0,3.0
12603,cloudera,6.0,25235.0,10.0,2.0
12604,cloudera,6.0,25236.0,20.0,14.0
12605,cloudera,6.0,25242.0,10.0,3.0
12606,cloudera,6.0,25248.0,25.0,4.0
12607,cloudera,6.0,25251.0,8.0,4.0
12608,cloudera,6.0,25254.0,11.0,4.0
12609,cloudera,6.0,25268.0,11.0,5.0
12610,cloudera,6.0,25271.0,8.0,3.0
12611,cloudera,6.0,25272.0,14.0,1.0
12612,cloudera,6.0,25275.0,41.0,17.0
12613,cloudera,6.0,25278.0,8.0,3.0
12614,cloudera,6.0,25279.0,15.0,1.0
12615,cloudera,6.0,25281.0,43.0,3.0
12616,cloudera,6.0,25283.0,16.0,3.0
12617,cloudera,6.0,25287.0,18.0,9.0
12618,cloudera,6.0,25307.0,31.0,6.0
12619,cloudera,6.0,25309.0,24.0,5.0
12620,cloudera,6.0,25313.0,47.0,1.0
12621,cloudera,6.0,25314.0,56.0,2.0
12622,cloudera,6.0,25319.0,36.0,9.0
12623,cloudera,6.0,25320.0,3.0,2.0
12624,cloudera,6.0,25322.0,31.0,11.0
12625,cloudera,6.0,25330.0,16.0,1.0
12626,cloudera,6.0,25338.0,41.0,26.0
12627,cloudera,6.0,25339.0,12.0,5.0
12628,cloudera,6.0,25345.0,15.0,6.0
12629,cloudera,6.0,25346.0,24.0,9.0
12630,cloudera,6.0,25347.0,1.0,1.0
12631,cloudera,6.0,25349.0,14.0,2.0
12632,cloudera,6.0,25350.0,22.0,7.0
12633,cloudera,6.0,25354.0,4.0,4.0
12634,cloudera,6.0,25356.0,53.0,1.0
12635,cloudera,6.0,25358.0,6.0,3.0
12636,cloudera,6.0,25359.0,61.0,1.0
12637,cloudera,6.0,25370.0,12.0,5.0
12638,cloudera,6.0,25372.0,10.0,3.0
12639,cloudera,6.0,25373.0,13.0,9.0
12640,cloudera,6.0,25375.0,9.0,4.0
12641,cloudera,6.0,25387.0,26.0,4.0
12642,cloudera,6.0,25391.0,13.0,7.0
12643,cloudera,6.0,25392.0,9.0,3.0
12644,cloudera,6.0,25396.0,26.0,11.0
12645,cloudera,6.0,25399.0,5.0,2.0
